ymd,open,high,low,close,volume,change_rate,trading_value,trading_value_institution,trading_value_other_corporation,trading_value_individual,trading_value_foreign,volume_institution,volume_other_corporation,volume_individual,volume_foreign,sma_5,ema_5,sma_20,ema_20,sma_60,ema_60,sma_120,ema_120,sma_240,ema_240,sma_480,ema_480,RSI,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,obv,mfi,fib_0,fib_23.6,fib_38.2,fib_50,fib_61.8,fib_100,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,cci,vwap,atr,adx,pivot,r1,s1,r2,s2,avg_volume_5,avg_trading_value_5
2025-01-20,6350.0,6400.0,6300.0,6340.0,47926.0,-0.6269592476489028,303.85084,971910,0,46005720,-46977630,156,0,7254,-7410,6376.0,6381.672083973264,6399.0,6419.813620039901,6681.166666666667,6712.0396746319875,7326.166666666667,7187.789136449293,8104.375,7834.1073838799375,8854.208333333334,8762.14544579278,42.861519517581506,-38.4181097335113,-45.5795380854215,7.161428351910196,6594.846878964154,6399.0,6203.153121035846,38.56209150326796,40.52287581699344,2364172.0,56.9660467861787,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6480.0,6425.0,6542.5,7040.0,6130.0,-64.26841085271325,9107.484134759945,151.5998931920314,21.98508724877842,6346.666666666667,6393.333333333334,6293.333333333334,6446.666666666667,6246.666666666667,40634.0,259.00845799999996
2025-01-21,6370.0,6380.0,6200.0,6250.0,79700.0,-1.4195583596214512,498.125,2693950,0,80230830,-82924780,437,0,12693,-13130,6344.0,6337.78138931551,6393.0,6403.640894321816,6658.833333333333,6696.890832840775,7311.416666666667,7172.288489565834,8089.625,7820.9612645116395,8847.645833333334,8751.699934583661,38.369104871562435,-48.015849036840336,-46.06680027570526,-1.9490487611350744,6599.116471927889,6393.0,6186.883528072111,28.308823529411743,35.79793028322438,2284472.0,49.90447916625013,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6425.0,6425.0,6540.0,7040.0,6310.0,-115.81133919843641,9102.21492497753,153.62847224974345,22.561493115891697,6276.666666666667,6353.333333333334,6173.333333333334,6456.666666666667,6096.666666666667,48915.0,309.539268
2025-01-22,6280.0,6300.0,6230.0,6250.0,31682.0,0.0,198.0125,1625130,0,55300400,-56925530,260,0,8849,-9109,6320.0,6308.52092621034,6391.0,6389.008428195929,6637.833333333333,6682.238674386979,7294.5,7157.044051721771,8074.875,7807.924241569634,8841.020833333334,8741.297855853583,38.36910487156243,-54.98825619429863,-47.851091459423934,-7.137164734874695,6601.798481967969,6391.0,6180.201518032031,18.055555555555532,28.308823529411743,2284472.0,46.2244826330905,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6425.0,6425.0,6510.0,7040.0,6300.0,-123.36202773792515,9100.125725310318,147.65500994619035,23.096727135354026,6260.0,6290.0,6220.0,6330.0,6190.0,46969.0,296.38288
2025-01-23,6250.0,6250.0,6130.0,6140.0,54852.0,-1.76,336.79128,-2787890,0,114157080,-111369190,-450,0,18442,-17992,6272.0,6252.347284140226,6381.5,6365.293339796317,6615.333333333333,6664.460357193963,7277.666666666667,7140.233406238766,8059.791666666667,7794.082546618849,8833.875,8730.481648552737,33.405971761025576,-68.59925033539184,-52.00072323461752,-16.598527100774326,6617.997357279104,6381.5,6145.002642720896,7.550505050505027,17.971628045157434,2229620.0,40.89784388472014,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6375.0,6405.0,6472.5,7040.0,6290.0,-155.9523809523819,9096.376536394737,145.67965209289102,24.252177233298774,6173.333333333333,6216.666666666666,6096.666666666666,6293.333333333333,6053.333333333333,51480.8,322.535268
2025-01-24,6150.0,6160.0,6110.0,6140.0,26848.0,0.0,164.84672,-1226160,3065000,30741180,-32580020,-199,500,5009,-5310,6224.0,6214.898189426817,6365.5,6343.836831244287,6592.5,6647.26493564662,7259.5,7123.700622664572,8044.416666666667,7780.35572050583,8826.916666666666,8719.710415086822,33.405971761025576,-78.48137679539013,-57.29685394677204,-21.184522848618094,6621.114944790011,6365.5,6109.885055209989,5.832668793195086,10.47957646641855,2229620.0,27.80179619211457,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6320.0,6395.0,6457.5,7040.0,6240.0,-148.62170087976568,9094.544908560985,138.8453912291131,25.444825153247475,6136.666666666667,6163.333333333334,6113.333333333334,6186.666666666667,6086.666666666667,48201.6,300.32526799999994
2025-01-31,6160.0,6160.0,6070.0,6090.0,38238.0,-0.8143322475570033,232.86942,-658240,0,64112370,-63454130,-107,0,10479,-10372,6174.0,6173.265459617878,6351.5,6319.661894935308,6568.833333333333,6628.99395415001,7240.583333333333,7106.614661959372,8029.583333333333,7766.327872202876,8819.833333333334,8708.776068246543,31.27343499585331,-89.31801289031227,-63.701085735480085,-25.61692715483219,6633.866782748963,6351.5,6069.133217251037,3.4903900737977214,5.624521305832613,2191382.0,18.132402583738365,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6260.0,6375.0,6370.0,7040.0,6200.0,-136.5884706310241,9091.896064639952,135.35643471274787,26.788974106947386,6106.666666666667,6143.333333333334,6053.333333333334,6196.666666666667,6016.666666666667,46264.0,286.128984
2025-02-03,6040.0,6080.0,5960.0,5980.0,60581.0,-1.8062397372742198,362.27438,-1083040,498000,130563790,-129978750,-176,83,21767,-21674,6120.0,6108.843639745252,6340.0,6287.3131430367075,6543.166666666667,6607.71546385001,7221.416666666667,7087.99293200963,8013.916666666667,7751.503574508247,8812.645833333334,8697.429806008511,27.16489258963164,-105.56531452718536,-72.07393149382114,-33.49138303336423,6660.624390837628,6340.0,6019.375609162372,3.8505130426163423,4.391190636536385,2130801.0,18.2937892485329,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6200.0,6320.0,6337.5,7040.0,6220.0,-151.00714749837616,9087.55558379804,134.97383223326588,28.604458176140948,6006.666666666667,6053.333333333334,5933.333333333334,6126.666666666667,5886.666666666667,42440.2,258.95886
2025-02-04,6040.0,6050.0,5970.0,5990.0,52105.0,0.16722408026755853,312.10895,1452900,0,1539360,-2992260,247,0,265,-512,6068.0,6069.229093163502,6324.5,6258.99760560464,6521.0,6587.462497822141,7201.833333333333,7069.844288505338,7998.25,7736.885287582867,8805.479166666666,8686.172301617624,28.089792481067065,-116.29393758140577,-80.91793271133807,-35.3760048700677,6679.491549195189,6324.5,5969.508450804811,3.5454024400229023,3.6287685188123238,2182906.0,7.898122071982917,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6195.0,6320.0,6337.5,7040.0,6160.0,-128.4072249589497,9083.84404384083,131.04712993088975,30.290264811820688,6003.333333333333,6036.666666666666,5956.666666666666,6083.333333333333,5923.333333333333,46524.8,281.77815
2025-02-05,6020.0,6150.0,6020.0,6100.0,42702.0,1.8363939899833055,260.4822,-227460,-5298300,-90466850,95992610,-34,-870,-14860,15764,6060.0,6079.486062109001,6314.5,6243.854976499436,6499.666666666667,6571.480120844366,7182.833333333333,7053.813804397812,7983.291666666667,7723.30117731247,8798.604166666666,8675.418986434182,37.49269825489957,-114.59933812153395,-87.65421379337724,-26.94512432815671,6682.710537600433,6314.5,5946.289462399567,9.486166007905114,5.627360496848122,2225608.0,6.8109653161325445,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6180.0,6320.0,6337.5,7040.0,6180.0,-75.90775269872489,9080.916835002014,133.11519207868335,30.43555370285379,6090.0,6160.0,6030.0,6220.0,5960.0,44094.8,266.51633400000003
2025-02-06,6110.0,6200.0,6110.0,6190.0,39897.0,1.4754098360655739,246.96243,4695510,52562580,-49684820,-7573270,762,8500,-8023,-1239,6070.0,6116.324041406001,6307.5,6238.725931118537,6478.5,6558.972575898649,7166.666666666667,7039.535890275534,7968.583333333333,7710.576686214441,8792.1875,8665.084603954207,43.9504077921984,-104.7861979393374,-91.08061062256927,-13.705587316768131,6679.5685420725595,6307.5,5935.4314579274405,21.970274830686705,11.667281092871576,2265505.0,13.6447327289763,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6170.0,6320.0,6407.5,7040.0,6190.0,-30.59701492537354,9078.269509594511,130.74982121592026,29.949362178454315,6166.666666666667,6223.333333333334,6133.333333333334,6256.666666666667,6076.666666666667,46704.6,282.939476
2025-02-07,6200.0,6210.0,6100.0,6160.0,37003.0,-0.48465266558966075,227.93848,-2629300,36340480,56888490,-90599670,-428,5900,9263,-14735,6084.0,6130.882694270667,6287.5,6231.228223392962,6456.833333333333,6545.891507836398,7157.25,7024.998106965195,7953.833333333333,7697.7088298973085,8785.5625,8654.668451754813,42.378745338040936,-98.29685793403405,-92.52386008486222,-5.77299784917183,6645.878291753282,6287.5,5929.121708246718,34.12644164523861,21.860960827943476,2228502.0,13.712840642366398,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6130.0,6320.0,6390.0,7040.0,6210.0,-28.408195429472627,9075.793084899351,129.26769112906882,29.497898620083372,6156.666666666667,6213.333333333334,6103.333333333334,6266.666666666667,6046.666666666667,46457.6,281.95328800000004
2025-02-10,6160.0,6160.0,6070.0,6120.0,26686.0,-0.6493506493506493,163.31832,-2116250,7346360,6598480,-11828590,-346,1200,1081,-1935,6112.0,6127.255129513778,6267.0,6220.6350592602985,6435.833333333333,6531.927851841762,7143.75,7010.039460569076,7939.125,7684.615810562062,8779.104166666666,8644.129289793254,40.30897778635882,-95.28330826681304,-93.07574972125238,-2.2075585455606586,6614.280866158791,6267.0,5919.719133841209,38.16684568564265,31.42118738718932,2201816.0,14.100221147771167,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6105.0,6320.0,6367.5,7040.0,6170.0,-45.121412803531804,9073.985267343449,126.46285604842105,29.317219182800745,6116.666666666667,6163.333333333334,6073.333333333334,6206.666666666667,6026.666666666667,39678.6,242.16207599999998
2025-02-11,6120.0,6250.0,6050.0,6080.0,75905.0,-0.6535947712418301,461.5024,-2030970,502150,6848200,-5319380,-336,83,1201,-948,6130.0,6111.5034196758525,6245.0,6207.241244092651,6414.166666666667,6517.110545224,7127.416666666667,6994.666907501819,7923.625,7671.299496781464,8772.354166666666,8633.467629544633,38.29479926715543,-95.02729860426916,-93.46605949785574,-1.5612391064134243,6580.946424300066,6245.0,5909.053575699934,33.22719158585417,35.17349297224514,2125911.0,23.953381718727808,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6105.0,6320.0,6360.0,7040.0,6130.0,-31.85628742515005,9068.78575924512,131.71550918781955,28.026812074816316,6126.666666666667,6203.333333333334,6003.333333333334,6326.666666666667,5926.666666666667,44438.6,272.04076599999996
2025-02-12,6080.0,6100.0,6010.0,6060.0,48932.0,-0.3289473684210526,296.52792,2803100,16198510,73359320,-92360930,459,2676,12170,-15305,6122.0,6094.335613117235,6221.0,6193.21826846478,6395.333333333333,6502.123314233049,7109.583333333333,6979.2178677084,7907.416666666667,7657.927716725186,8765.645833333334,8622.767140440497,37.29143201206083,-95.33923065094586,-93.84069372847377,-1.4985369224720984,6537.221441398271,6221.0,5904.778558601729,27.197506984741,32.863848085412606,2076979.0,23.83221635204217,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6105.0,6320.0,6332.5,7035.0,6090.0,-79.9442896935935,9065.421104443294,128.73582996011814,27.18315168097354,6056.666666666667,6103.333333333334,6013.333333333334,6146.666666666667,5966.666666666667,45684.6,279.24991
2025-02-13,6030.0,6120.0,6010.0,6060.0,41670.0,0.0,252.5202,-1329380,4158830,12073010,-14902460,-216,683,1995,-2462,6096.0,6082.890408744824,6196.0,6180.530814325277,6380.5,6487.627467864752,7091.583333333333,6964.024183944625,7891.375,7644.666905798006,8759.270833333334,8612.111144014549,37.29143201206084,-94.49713489662099,-93.97198196210321,-0.5251529345177772,6478.3047998175025,6196.0,5913.6952001824975,24.02290381013783,28.149200793577663,2076979.0,30.41715028373026,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6105.0,6320.0,6332.5,7035.0,6120.0,-66.66666666666738,9062.561725419157,127.39755639153827,26.157047685828502,6063.333333333333,6116.666666666666,6006.666666666666,6173.333333333333,5953.333333333333,46039.2,280.36146399999996
2025-02-14,6070.0,6190.0,6060.0,6070.0,75520.0,0.16501650165016502,458.4064,-1625610,-30897300,6080460,26442450,-265,-5053,945,4373,6078.0,6078.593605829882,6178.0,6170.0040701038215,6368.666666666667,6473.934764000334,7072.5,6949.246924705872,7875.041666666667,7631.599130646156,8752.8125,8601.541035307628,38.22993903614777,-91.96276204184778,-93.57013797805213,1.607375936204349,6443.751763869969,6178.0,5912.248236130031,26.296579237755683,25.83899667754483,2152499.0,42.29033002360242,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6110.0,6320.0,6332.5,6970.0,6160.0,-7.266982622432106,9057.410627594301,127.58344522071411,24.40432541847615,6106.666666666667,6153.333333333334,6023.333333333334,6236.666666666667,5976.666666666667,53742.6,326.455048
2025-02-17,6090.0,6260.0,6090.0,6210.0,76780.0,2.3064250411861615,476.8038,776650,0,-135232230,134455580,131,0,-21825,21694,6096.0,6122.395737219921,6168.0,6173.81320628441,6360.666666666667,6465.281165180651,7055.583333333333,6937.0279672727165,7859.25,7619.801627487266,8746.8125,8591.596997738781,49.60194629131381,-77.7610424315053,-90.40831886874277,12.647276437237466,6412.262154252352,6168.0,5923.737845747648,46.49859943977589,32.27269416255646,2229279.0,50.692233467752544,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6135.0,6320.0,6372.5,6970.0,6130.0,118.16578483245108,9052.436309550829,132.04177056209167,23.24651719501508,6186.666666666667,6283.333333333334,6113.333333333334,6356.666666666667,6016.666666666667,63761.4,389.152144
2025-02-18,6240.0,6250.0,6140.0,6160.0,51347.0,-0.8051529790660225,316.29752,-644530,-12073440,57591310,-44873340,-105,-1947,9267,-7215,6112.0,6134.930491479948,6157.5,6172.497662828751,6352.833333333333,6455.2719466501385,7037.916666666667,6924.184529797134,7843.458333333333,7607.687091159571,8740.708333333334,8581.486407311593,46.32195542408961,-69.73677729597784,-86.27401055418979,16.53723325821194,6383.49778759979,6157.5,5931.50221240021,60.78431372549017,44.52649746767391,2177932.0,50.94479625383709,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6135.0,6310.0,6385.0,6920.0,6150.0,110.41666666666596,9049.061050319337,130.46735837908514,22.171409558944084,6183.333333333333,6226.666666666666,6116.666666666666,6293.333333333333,6073.333333333333,58849.8,360.111168
2025-02-19,6190.0,6280.0,6110.0,6240.0,88480.0,1.2987012987012987,552.1152,-536960,0,-39024640,39561600,-79,0,-6199,6278,6148.0,6169.953660986632,6150.5,6178.926456845061,6344.833333333333,6448.213850038658,7020.75,6912.875694593876,7828.041666666667,7596.3369908179975,8734.916666666666,8571.75049709408,51.81247226627379,-56.27347239155006,-80.27390292166184,24.000430530111785,6356.264428412687,6150.5,5944.735571587313,79.16666666666664,62.14985994397756,2266412.0,58.58823821069548,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6145.0,6305.0,6382.5,6810.0,6060.0,127.10280373831732,9043.423867302487,133.29111849486478,21.173095325449587,6210.0,6310.0,6140.0,6380.0,6040.0,66759.4,411.22862399999997
2025-02-20,6240.0,6300.0,6200.0,6240.0,47712.0,0.0,297.72288,1518770,10002720,2789490,-14310980,243,1603,448,-2294,6184.0,6193.302440657754,6143.5,6184.742984764579,6335.833333333333,6441.3871664308335,7001.75,6901.753782286539,7812.916666666667,7585.0810821805035,8729.166666666666,8562.055068831736,51.81247226627378,-45.08400590071233,-73.23592351747195,28.15191761675962,6325.7388542545195,6143.5,5961.2611457454805,78.83986928104575,72.93028322440085,2266412.0,64.13797450698621,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6155.0,6305.0,6370.0,6805.0,5990.0,138.66666666666663,9040.393449436138,130.9131814595173,20.4645524363255,6246.666666666667,6293.333333333334,6193.333333333334,6346.666666666667,6146.666666666667,67967.8,420.26916
2025-02-21,6250.0,6270.0,6200.0,6260.0,27891.0,0.3205128205128205,174.59766,838380,0,11076430,-11914810,137,0,1767,-1904,6222.0,6215.534960438503,6139.5,6191.910319548905,6327.833333333333,6435.4400462199865,6983.75,6891.146281752877,7798.0,7574.084558676931,8723.416666666666,8552.48311428358,53.20040373701755,-34.20811043466347,-65.43036090091024,31.222250466246777,6307.246833055054,6139.5,5971.753166944946,85.91057635175281,81.30570409982174,2294303.0,66.84296772461383,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6155.0,6290.0,6370.0,6800.0,6040.0,116.46586345381614,9038.63762080414,126.56223992669462,19.806619753567418,6243.333333333333,6286.666666666666,6216.666666666666,6313.333333333333,6173.333333333333,58442.0,363.507412
2025-02-24,6270.0,6310.0,6190.0,6260.0,59702.0,0.0,373.73452,-102120,3135000,-39624350,36591470,-11,500,-6300,5811,6232.0,6230.356640292335,6140.0,6198.395051020438,6320.666666666667,6429.687913557036,6966.666666666667,6880.714111806548,7783.333333333333,7563.179292629819,8717.770833333334,8542.950959962234,53.20040373701755,-25.297273697050514,-57.4037434601383,32.10646976308779,6309.115345252878,6140.0,5970.884654747122,84.52168746286391,83.0907110318875,2294303.0,74.14308215078458,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6160.0,6245.0,6370.0,6800.0,6000.0,115.51724137931116,9034.88663078091,126.09350850335929,19.65039381585692,6253.333333333333,6316.666666666666,6196.666666666666,6373.333333333333,6133.333333333333,55026.4,342.893556
2025-02-25,6270.0,6290.0,6220.0,6220.0,38342.0,-0.6389776357827476,238.48724,3427210,0,7492710,-10919920,554,0,1172,-1726,6244.0,6226.904426861557,6138.5,6200.452665208967,6314.333333333333,6422.812899997789,6950.166666666667,6869.793217396523,7769.041666666667,7552.03257650841,8711.770833333334,8533.292120211872,49.86874018798208,-21.218444074168474,-50.16668358294434,28.948239508775863,6304.183433088526,6138.5,5972.816566911474,80.40404040404037,83.61210140621903,2255961.0,68.75163883735644,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6160.0,6205.0,6387.5,6800.0,6010.0,90.22988505747132,9032.448345959416,122.0868293245479,19.505326873697168,6243.333333333333,6266.666666666666,6196.666666666666,6313.333333333333,6173.333333333333,52425.4,327.33149999999995
2025-02-26,6290.0,6400.0,6230.0,6400.0,75006.0,2.8938906752411575,480.0384,-248940,7012040,1014620,-7777720,-31,1106,70,-1145,6276.0,6284.602951241038,6151.5,6219.457173284303,6310.833333333333,6422.064936063435,6935.75,6862.028040249473,7754.875,7542.472140188838,8706.208333333334,8524.421882705794,61.54072057954257,-3.421999850267639,-40.817746836409,37.39574698614136,6352.6243396508735,6151.5,5950.3756603491265,84.44444444444441,83.12339077044955,2330967.0,70.25711381617224,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6230.0,6200.0,6402.5,6750.0,6010.0,164.3226473629784,9027.995175360598,126.22348437279449,20.466186251338275,6343.333333333333,6456.666666666666,6286.666666666666,6513.333333333333,6173.333333333333,49730.6,312.91614
2025-02-27,6400.0,6420.0,6280.0,6320.0,66800.0,-1.25,422.176,3022250,0,159897790,-162920040,480,0,25082,-25562,6292.0,6296.4019674940255,6160.5,6229.03268059056,6305.0,6418.718544717093,6920.666666666667,6853.0688990883245,7740.708333333333,7532.327143174823,8700.645833333334,8515.255887351508,55.37029737168405,4.178313998660087,-31.81853466939518,35.996848668055264,6374.460276687052,6160.5,5946.539723312948,81.86991869918698,82.23946784922391,2264167.0,67.48770603973172,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6255.0,6195.0,6415.0,6740.0,5750.0,130.7692307692307,9023.921522528612,127.20752120330917,21.52684912000345,6340.0,6400.0,6260.0,6480.0,6200.0,53548.2,337.806764
2025-02-28,6320.0,6320.0,6140.0,6210.0,63444.0,-1.740506329113924,393.98724,1145490,0,126291570,-127437060,191,0,20441,-20632,6282.0,6267.601311662684,6166.5,6227.22004434384,6297.666666666667,6411.875313742762,6905.166666666667,6842.439661086864,7726.0,7521.353473936857,8695.333333333334,8505.670623786636,48.212212859800694,1.310430957238168,-25.19274154406851,26.50317250130668,6378.940579927659,6166.5,5954.059420072341,74.79674796747966,80.37037037037035,2200723.0,64.47968206517073,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6265.0,6190.0,6407.5,6740.0,5830.0,20.48780487804809,9019.906923671784,130.97841254592996,20.486065189938092,6223.333333333333,6306.666666666666,6126.666666666666,6403.333333333333,6043.333333333333,60658.8,381.68468
2025-03-04,6200.0,6220.0,6090.0,6130.0,41954.0,-1.288244766505636,257.17802,171615,0,48172105,-48343720,34,0,7823,-7857,6256.0,6221.734207775123,6174.0,6217.960992501569,6288.5,6402.633500177426,6888.916666666667,6830.663798920139,7711.041666666667,7509.80697207846,8690.104166666666,8495.792575454883,43.77947081968567,-7.333186023445705,-21.62083043994395,14.287644416498246,6369.489130132599,6174.0,5978.510869867401,51.21951219512194,69.29539295392952,2158769.0,57.83588434615685,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6255.0,6190.0,6452.5,6740.0,5720.0,-55.47785547785596,9017.183047805227,130.9085259355064,19.09581208839672,6146.666666666667,6203.333333333334,6073.333333333334,6276.666666666667,6016.666666666667,57109.2,358.37338
2025-03-05,6140.0,6310.0,6140.0,6310.0,50631.0,2.936378466557912,319.48161,-452570,0,-82183310,82635880,-65,0,-13230,13295,6274.0,6251.156138516749,6190.0,6226.726612263325,6283.5,6399.596336237182,6874.833333333333,6822.057785714847,7696.833333333333,7499.850067745859,8685.8125,8486.704040837607,54.02249108677171,0.33729282101467106,-17.229205787752228,17.5664986087669,6374.715998224301,6190.0,6005.284001775699,50.40650406504064,58.807588075880744,2209400.0,63.92258227663253,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6255.0,6190.0,6425.0,6740.0,5860.0,41.16043613707054,9014.107160032292,134.41505979725594,18.570388788538782,6253.333333333333,6366.666666666666,6196.666666666666,6423.333333333333,6083.333333333333,59567.0,374.57225400000004
2025-03-06,6360.0,6360.0,6270.0,6300.0,19633.0,-0.15847860538827258,123.6879,-892765,0,1317085,-424320,-141,0,204,-63,6254.0,6267.437425677833,6200.0,6233.705030143008,6281.333333333333,6396.330882590061,6860.083333333333,6813.428731405511,7683.291666666667,7489.892805772864,8681.395833333334,8477.61171634348,53.43997021792476,5.54536265275965,-12.674292099649852,18.219654752409504,6385.795586599897,6200.0,6014.204413400103,56.36856368563684,52.66485998193314,2189767.0,62.97066683066658,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6255.0,6190.0,6425.0,6735.0,5940.0,99.05660377358417,9012.911910128158,131.24255552602338,18.525511235597282,6310.0,6350.0,6260.0,6400.0,6220.0,48492.4,303.302154
2025-03-07,6290.0,6350.0,6240.0,6290.0,21315.0,-0.15873015873015872,134.07135,5184950,33369320,-14587530,-23966740,822,5244,-2260,-3806,6248.0,6274.958283785222,6205.0,6239.066455843674,6278.333333333333,6392.844624144485,6845.833333333333,6804.777016836825,7669.791666666667,7479.935189127446,8677.145833333334,8468.515617730824,52.82652803928366,8.764843430876681,-8.386464993544545,17.151308424421224,6394.789356919718,6205.0,6015.210643080282,66.81448632668143,57.86318469245297,2168452.0,57.365308821466954,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6255.0,6190.0,6390.0,6700.0,6010.0,69.23076923076779,9011.610673149482,129.72523013130743,18.117929426508002,6293.333333333333,6346.666666666666,6236.666666666666,6403.333333333333,6183.333333333333,39395.4,245.68122400000001
2025-03-10,6250.0,6250.0,6180.0,6240.0,18479.0,-0.7949125596184419,115.30896,539750,0,51567325,-52107075,86,0,8302,-8388,6254.0,6263.305522523481,6209.0,6239.155364810943,6275.666666666667,6387.833324992207,6831.0,6795.441859533737,7656.0,7469.645270545476,8672.583333333334,8459.249440526122,49.75137187922331,7.198740411670769,-5.269423912501481,12.46816432417225,6398.198308660516,6209.0,6019.801691339484,57.57575757575756,60.25293586269194,2149973.0,50.96276367142784,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6255.0,6190.0,6357.5,6670.0,6060.0,-44.81236203090528,9010.462867739841,128.31628512192833,17.05007135356957,6223.333333333333,6266.666666666666,6196.666666666666,6293.333333333333,6153.333333333333,30402.4,189.945568
2025-03-11,6210.0,6210.0,6140.0,6200.0,47136.0,-0.641025641025641,292.2432,478300,8715280,23376610,-32570190,82,1400,3807,-5289,6268.0,6242.203681682321,6213.0,6235.426282447996,6274.0,6381.6748553203315,6817.5,6785.599845326568,7641.791666666667,7459.10879527124,8667.875,8449.855471958446,47.37539286044818,2.698816503042508,-3.675775829392683,6.374592332435191,6397.835061608992,6213.0,6028.164938391008,46.46464646464644,56.95163012236181,2102837.0,51.28117558646406,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6255.0,6190.0,6317.5,6520.0,6030.0,-109.713024282561,9007.497151289555,126.29369332750488,16.032344007821475,6183.333333333333,6226.666666666666,6156.666666666666,6253.333333333333,6113.333333333333,31438.8,196.95860399999998
2025-03-12,6200.0,6310.0,6200.0,6220.0,25168.0,0.3225806451612903,156.54496,794820,676610,-24445910,22974480,130,100,-3903,3673,6250.0,6234.802454454881,6220.0,6233.957112691043,6273.833333333333,6376.374040391796,6804.333333333333,6776.251087552576,7628.25,7448.825734729569,8663.020833333334,8440.583723634294,48.69472531334914,0.7379209449663904,-2.7930364745208682,3.5309574194872586,6394.470627900515,6220.0,6045.529372099485,39.39393939393937,47.811447811447785,2128005.0,46.218098426111446,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6255.0,6195.0,6260.0,6455.0,6110.0,-17.07317073170734,9005.927448042086,125.12985808982596,15.676811525957138,6243.333333333333,6286.666666666666,6176.666666666666,6353.333333333333,6133.333333333333,26346.2,164.371274
2025-03-13,6220.0,6300.0,6110.0,6160.0,56017.0,-0.964630225080386,345.06472,-179460,0,-68112400,68291860,-26,0,-11002,11028,6222.0,6209.8683029699205,6225.0,6226.9135781490395,6276.833333333333,6369.279809559279,6792.0,6766.065119163277,7614.625,7438.130085478701,8658.354166666666,8431.101047028746,45.04610585614987,-5.593127380535407,-3.353054655723776,-2.2400727248116308,6386.058995402306,6225.0,6063.941004597694,31.313131313131283,39.05723905723902,2071988.0,37.835127072986076,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6225.0,6215.0,6257.5,6455.0,6180.0,-92.95999999999816,9002.36495433863,129.76343965483838,14.683988273062331,6190.0,6270.0,6080.0,6380.0,6000.0,33623.0,208.646638
2025-03-14,6160.0,6200.0,6150.0,6180.0,27171.0,0.3246753246753247,167.91678,-45303920,-3075480,5644350,42735050,-7348,-500,915,6933,6200.0,6199.912201979947,6231.0,6222.445618325321,6275.666666666667,6363.073914163892,6779.833333333333,6756.378092400248,7601.416666666667,7427.689171906264,8654.0,8421.740959515113,46.485505870010485,-8.894169488770785,-4.461277622333178,-4.432891866437608,6375.069427707616,6231.0,6086.930572292384,29.292929292929262,33.3333333333333,2099159.0,37.897631099668466,11070.0,9807.4,9026.3,8395.0,7763.7,5720.0,6225.0,6215.0,6250.0,6455.0,6150.0,-97.08029197080214,9000.652316188738,124.06605110806422,13.762080966802868,6176.666666666667,6203.333333333334,6153.333333333334,6226.666666666667,6126.666666666667,34794.2,215.415724
